"zpid","city","zipcode","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfPhotos","numOfAccessibilityFeatures","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","numOfWindowFeatures","numOfCommunityFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
83824011,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2011,187000,8,2019-05-23,5,2019,32,0,4,2,0,1,0,0,0,4399,1666,1,0,1,2,3.56666666666667,4.33333333333333,1066,12,3,3,2
241930510,"austin",78754,1.98,2,1,1,1,1,1,0,"1",2,2017,325000,1,2020-10-30,10,2020,38,0,7,2,3,2,0,0,0,16988.4,1740,1,0,1,2,3.53333333333333,4.33333333333333,1066,12,2,3,1
80091506,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2009,268000,8,2020-04-01,4,2020,27,0,3,2,0,1,0,0,0,5749,2009,1,0,1,2,2.93333333333333,4.33333333333333,1066,12,3,4,2
70339502,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2005,275000,1,2019-06-28,6,2019,30,0,4,1,0,0,0,0,0,7361,1936,1,0,1,2,3.7,4.33333333333333,1066,12,2,4,1
70339501,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2006,262000,5,2018-06-14,6,2018,37,0,5,2,0,0,0,0,0,7971,1825,1,0,1,2,3.73333333333333,4.33333333333333,1066,12,2,3,1
29424461,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,1993,139430,5,2020-07-10,7,2020,28,0,1,2,0,0,0,0,1,8537,1924,1,0,1,2,2.06666666666667,5,1049,11,3,4,2
29421961,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2001,320000,1,2020-10-20,10,2020,60,0,4,2,1,1,0,0,0,7840,2404,1,0,1,2,2.03333333333333,5,1049,11,3,4,2
29424454,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1990,269000,1,2019-09-23,9,2019,26,0,6,1,1,1,0,0,0,9539,1810,1,0,1,2,2.06666666666667,5,1049,11,2,3,1
80101450,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,150000,5,2019-03-29,3,2019,11,0,4,2,0,0,0,0,0,4791,1856,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,3,3,2
29421949,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2000,269900,2,2018-04-25,4,2018,28,0,1,1,0,0,0,0,0,11761.2,2347,1,0,1,2,2.06666666666667,5,1049,11,3,4,2
29431946,"manor",78653,1.98,0,0,1,0,1,0,0,"1",0,1980,119900,2,2019-03-15,3,2019,1,0,1,0,0,0,0,0,0,21344.4,1095,1,0,1,2,3.1,4.33333333333333,1066,12,1,3,1
80099941,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,246900,1,2020-01-06,1,2020,36,0,3,1,1,0,0,0,0,4399,2088,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,3,4,2
60137437,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2002,280000,1,2020-11-12,11,2020,1,0,0,1,0,0,0,0,0,6098,1558,1,0,1,2,2.46666666666667,5,1049,11,2,3,1
80095936,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,255000,1,2019-06-28,6,2019,27,0,4,1,0,1,0,0,0,5401,2088,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,3,4,2
29424434,"austin",78754,1.98,4,1,1,1,1,1,0,"1",4,1993,379900,3,2020-10-24,10,2020,64,0,4,2,3,1,0,0,0,8712,3605,1,0,1,2,2.13333333333333,5,1049,11,3,5,2
29424430,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1992,245000,1,2019-07-02,7,2019,42,0,4,1,0,0,0,0,0,8537,2270,1,0,1,2,2.06666666666667,5,1049,11,3,4,2
111972923,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2012,249900,3,2018-03-02,3,2018,28,0,5,2,0,0,0,0,0,6272,2515,1,0,1,2,2.46666666666667,5,1049,11,3,3,2
60137418,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2002,210000,5,2018-10-26,10,2018,25,0,5,1,0,0,0,0,0,6969,1738,1,0,1,2,2.5,5,1049,11,2,3,1
29424416,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,1990,292500,1,2020-10-08,10,2020,29,0,2,2,1,0,0,0,0,8973,2207,1,0,1,2,2.13333333333333,5,1049,11,2,4,1
29424415,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1990,249500,3,2018-04-13,4,2018,15,0,5,1,0,0,0,0,0,9583,2391,1,0,1,2,2.13333333333333,5,1049,11,2,4,1
125806410,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2014,247000,1,2018-06-16,6,2018,30,0,7,2,0,0,0,0,0,9496,1948,1,0,1,2,2.3,5,1049,11,3,4,1
29424409,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1988,229000,1,2018-09-07,9,2018,25,0,3,1,0,0,0,0,0,8145,1529,1,0,1,2,2.13333333333333,5,1049,11,2,3,1
60137408,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2002,218900,2,2018-10-18,10,2018,24,0,3,1,0,0,0,0,0,5793,2049,1,0,1,2,2.56666666666667,5,1049,11,3,3,2
70348901,"austin",78754,1.98,1,1,1,1,1,0,0,"1",1,2006,210000,3,2018-09-25,9,2018,11,0,4,2,0,0,0,0,0,5052,1102,1,0,1,2,3,4.33333333333333,1066,12,2,3,1
29424395,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,1993,299999,1,2018-03-21,3,2018,36,0,3,2,0,0,0,0,0,9713,3605,1,0,1,2,2.16666666666667,5,1049,11,3,4,2
29424389,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,1993,279900,2,2019-04-15,4,2019,32,0,4,2,0,0,0,0,1,9844,2250,1,0,1,2,2.2,5,1049,11,3,4,2
29424388,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1993,268000,4,2018-12-05,12,2018,32,0,4,1,0,0,0,0,0,9888,2174,1,0,1,2,2.2,5,1049,11,2,4,1
122588387,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2015,255000,1,2020-06-29,6,2020,60,0,3,2,1,1,0,0,0,7535,1662,1,0,1,2,2.23333333333333,5,1049,11,2,3,1
94642885,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2010,229900,3,2019-05-17,5,2019,34,0,7,1,0,0,0,0,0,6272,1466,1,0,1,2,2.5,5,1049,11,2,3,1
125805384,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2014,260000,1,2018-09-26,9,2018,1,0,3,1,0,0,0,0,0,21344.4,1887,1,0,1,2,2.3,5,1049,11,3,4,1
94642884,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2010,234965,1,2018-07-25,7,2018,37,0,4,1,0,0,0,0,0,6098,1704,1,0,1,2,2.5,5,1049,11,2,3,1
60137378,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2002,164500,9,2018-08-21,8,2018,22,0,4,2,0,0,0,0,1,6011,2049,1,0,1,2,2.4,5,1049,11,3,4,2
29424378,"austin",78754,1.98,6,1,1,1,1,0,1,"1",6,1990,169500,1,2019-02-09,2,2019,1,0,9,3,0,0,0,0,0,16117.2,2179,1,0,1,2,2.2,5,1049,11,2,4,1
94642876,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2011,249900,1,2019-09-25,9,2019,1,0,0,1,0,0,0,0,0,9583,1704,1,0,1,2,2.5,5,1049,11,2,3,1
29424369,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1992,250000,1,2019-08-14,8,2019,26,0,4,1,1,0,0,0,0,9670,2390,1,0,1,2,2.13333333333333,5,1049,11,3,4,2
64489863,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2003,255000,2,2020-06-30,6,2020,18,0,3,2,2,2,0,1,0,8145,1699,1,0,1,2,2.4,5,1049,11,2,3,1
125889860,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2014,237000,1,2018-01-25,1,2018,1,0,4,1,0,0,0,0,0,6969,1630,1,0,1,2,2.33333333333333,5,1049,11,2,3,1
80099858,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,248000,6,2020-03-11,3,2020,34,0,3,2,0,0,0,0,0,4399,2160,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,3,4,2
64657357,"austin",78754,1.98,4,1,1,1,1,0,1,"1",4,2003,275000,1,2020-11-10,11,2020,21,0,4,2,1,0,0,0,0,9975,1961,1,0,1,2,2.36666666666667,5,1049,11,2,3,1
83819841,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2008,266000,4,2018-05-23,5,2018,38,0,3,2,0,0,0,0,0,6838,2632,1,0,1,2,2.3,5,1049,11,3,5,2
83818841,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2009,244000,3,2018-04-10,4,2018,28,0,5,3,0,0,0,0,1,8276,2573,1,0,1,2,2.33333333333333,5,1049,11,3,3,2
69814834,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2005,220000,1,2018-02-16,2,2018,56,0,3,1,0,0,0,0,0,5096,2488,1,0,1,2,2.9,4.33333333333333,1066,12,3,4,2
64425322,"manor",78754,1.98,0,1,1,0,1,0,0,"1",0,2003,235000,1,2018-06-20,6,2018,1,0,0,1,0,0,0,0,0,6969,1737,1,0,1,2,2.36666666666667,5,1049,11,2,3,1
83824320,"austin",78754,1.98,4,1,1,1,1,1,0,"1",4,2008,265000,1,2020-12-30,12,2020,31,0,2,2,3,2,0,0,1,7187,1918,1,0,1,2,2.23333333333333,5,1049,11,2,3,1
111370819,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2012,166246,10,2020-04-08,4,2020,31,0,4,2,1,0,0,0,0,10672,1947,1,0,1,2,2.33333333333333,5,1049,11,2,3,1
94883318,"austin",78754,1.98,0,1,1,0,1,0,1,"1",0,2011,275000,1,2019-06-11,6,2019,23,0,4,1,3,1,0,2,0,10062,2573,1,0,1,2,2.56666666666667,5,1049,11,3,3,2
64597318,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2003,155000,10,2019-03-26,3,2019,22,0,7,2,0,0,0,0,0,10062,2389,1,0,1,2,2.16666666666667,5,1049,11,2,5,1
145658310,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2015,340000,2,2019-01-11,1,2019,35,0,4,1,0,0,0,0,0,7797,2344,1,0,1,2,2.26666666666667,5,1049,11,2,4,1
145658306,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2015,242000,1,2019-04-04,4,2019,28,0,3,2,0,0,0,0,0,8755,1670,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
29421802,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1991,180000,1,2018-02-02,2,2018,4,0,3,1,0,0,0,0,0,11325.6,1590,1,0,1,2,2,5,1049,11,2,3,1
2079811780,"manor",78653,1.98,2,1,1,1,1,0,0,"1",2,2020,324990,1,2020-07-28,7,2020,32,0,2,2,1,1,0,0,0,7753,2456,1,0,1,2,2.13333333333333,5,1049,11,3,4,2
83813774,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2009,225000,1,2018-08-24,8,2018,17,0,5,1,0,0,0,0,0,9060,1532,1,0,1,2,2.4,5,1049,11,2,3,1
124845272,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2014,259900,1,2020-06-17,6,2020,21,0,2,2,2,1,0,0,0,7187,1636,1,0,1,2,2.26666666666667,5,1049,11,2,3,1
111370762,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2012,150348,7,2020-09-29,9,2020,61,0,3,2,1,1,0,0,0,6272,1621,1,0,1,2,2.4,5,1049,11,2,3,1
80088262,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,209900,3,2019-03-04,3,2019,23,0,2,1,0,0,0,0,0,4965,1341,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,2,3,1
119632749,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2013,265000,1,2019-04-25,4,2019,1,0,4,1,0,0,0,0,0,6969,1887,1,0,1,2,2.1,5,1049,11,3,4,1
29421747,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,1992,260000,1,2019-03-20,3,2019,1,0,0,1,0,0,0,0,0,9147,1915,1,0,1,2,2.03333333333333,5,1049,11,2,3,1
83830745,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2009,255000,1,2019-09-27,9,2019,1,0,7,2,2,0,0,0,0,6242,1761,1,0,1,2,2.2,5,1049,11,2,4,1
29421741,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,1990,239900,2,2019-08-21,8,2019,33,0,0,2,1,1,0,0,0,9605,1883,1,0,1,2,2.03333333333333,5,1049,11,3,4,1
125914239,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2014,329000,1,2019-04-29,4,2019,31,0,8,2,0,0,0,0,0,21780,2605,1,0,1,2,2.26666666666667,5,1049,11,3,4,2
119622230,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2013,250000,1,2020-03-11,3,2020,29,0,3,2,0,1,0,1,0,7797,1670,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
80097230,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,120600,6,2020-05-12,5,2020,25,0,3,2,0,0,0,0,0,4791,2160,1,0,1,2,3.1,4.33333333333333,1066,12,3,4,2
83821227,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2008,130000,6,2020-04-16,4,2020,29,0,2,2,1,1,0,0,0,6838,1704,1,0,1,2,2.33333333333333,5,1049,11,2,3,1
145652498,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2015,299000,7,2019-01-31,1,2019,1,0,4,2,0,0,0,0,0,7405,2268,1,0,1,2,2.26666666666667,5,1049,11,3,4,2
70338724,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,230000,1,2019-05-31,5,2019,26,0,4,1,0,0,0,0,0,9104,1858,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
145652222,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2015,329900,1,2018-12-08,12,2018,20,0,3,3,0,0,0,0,0,8886,1997,1,0,1,2,2.3,5,1049,11,2,3,1
83829219,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2008,255000,3,2018-12-31,12,2018,21,0,5,2,0,0,0,0,0,7013,2129,1,0,1,2,2.3,5,1049,11,3,3,2
64635218,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2004,249500,3,2019-08-23,8,2019,14,0,3,2,0,0,0,0,0,9060,2088,1,0,1,2,2.16666666666667,5,1049,11,3,4,2
64444718,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2004,239000,4,2019-02-20,2,2019,22,0,2,1,0,0,0,0,0,9060,2127,1,0,1,2,2.13333333333333,5,1049,11,2,4,1
70338710,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,235000,3,2019-09-04,9,2019,40,0,5,1,0,0,0,0,0,7884,1858,1,0,1,2,2.2,5,1049,11,2,3,1
70338705,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2007,235000,4,2018-10-05,10,2018,22,0,3,2,0,0,0,0,1,7187,1858,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
80102201,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,139900,8,2018-01-31,1,2018,23,0,3,2,0,0,0,0,1,4399,1856,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,3,3,2
64533697,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2004,209500,2,2018-05-08,5,2018,29,0,3,1,0,0,0,0,1,9583,1338,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
70338691,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2006,340000,2,2020-09-21,9,2020,72,0,4,2,2,0,0,0,0,11761.2,2150,1,0,1,2,2.2,5,1049,11,2,4,1
70338685,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,264000,3,2020-08-14,8,2020,73,0,3,2,2,3,0,2,0,8015,2065,1,0,1,2,2.2,5,1049,11,2,3,1
70338677,"austin",78754,1.98,2,1,1,1,1,1,0,"1",2,2005,289900,1,2020-11-24,11,2020,29,0,4,2,2,1,0,0,1,7840,2051,1,0,1,2,2.13333333333333,5,1049,11,2,3,1
69809174,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,189000,3,2018-05-03,5,2018,22,0,3,1,0,0,0,0,0,5749,1341,1,0,1,2,3,4.33333333333333,1066,12,2,3,1
69809173,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,209900,2,2019-03-14,3,2019,49,0,4,1,0,0,0,0,0,6272,1429,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,2,3,1
69809158,"austin",78754,1.98,0,1,1,0,1,0,1,"1",0,2006,250000,1,2019-10-14,10,2019,40,0,3,1,1,0,0,1,0,5009,2088,1,0,1,2,2.93333333333333,4.33333333333333,1066,12,3,4,2
64482656,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2003,225000,1,2018-03-09,3,2018,30,0,3,1,0,0,0,0,0,6011,2049,1,0,1,2,2.4,5,1049,11,3,3,2
70338651,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2006,245000,1,2020-04-02,4,2020,35,0,2,2,0,0,0,0,0,9365,2083,1,0,1,2,2.1,5,1049,11,2,3,1
124841650,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2014,233000,1,2018-05-07,5,2018,14,0,3,1,0,0,0,0,0,6926,1670,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
64545644,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2003,260000,1,2020-02-13,2,2020,39,0,4,2,2,1,0,0,0,7013,2277,1,0,1,2,2.46666666666667,5,1049,11,3,4,2
145652497,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2015,359000,1,2019-06-21,6,2019,1,0,3,1,1,3,0,0,0,7143,2856,1,0,1,2,2.3,5,1049,11,4,4,2
80103129,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,235000,4,2020-03-24,3,2020,30,0,3,2,2,0,0,0,0,4399,1856,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,3,3,2
119632627,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2013,249900,1,2018-05-29,5,2018,24,0,4,2,0,0,0,0,1,13939.2,1887,1,0,1,2,2.2,5,1049,11,2,3,1
111373626,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2013,340000,3,2020-04-01,4,2020,44,0,4,2,0,0,0,0,0,15681.6,3025,1,0,1,2,2.33333333333333,5,1049,11,3,4,2
83823623,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2008,140000,2,2018-06-15,6,2018,30,0,4,2,0,0,0,0,0,8494,1542,1,0,1,2,2.23333333333333,5,1049,11,2,3,1
124839097,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2014,249000,1,2019-03-29,3,2019,25,0,4,1,0,0,0,0,0,6272,1670,1,0,1,2,2.26666666666667,5,1049,11,2,3,1
80099075,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,211990,2,2018-04-03,4,2018,28,0,4,1,0,0,0,0,0,4791,1659,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,3,3,2
64672074,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2003,229900,2,2018-06-29,6,2018,28,0,4,1,0,0,0,0,0,6534,1829,1,0,1,2,2.6,5,1049,11,2,3,1
119626072,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2013,220000,1,2018-07-19,7,2018,22,0,2,1,0,0,0,0,0,6708,1412,1,0,1,2,2.16666666666667,5,1049,11,2,3,1
60134569,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2002,215000,2,2019-01-25,1,2019,23,0,5,1,0,0,0,0,0,6229,1485,1,0,1,2,2.5,5,1049,11,2,3,1
70354565,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2006,215000,3,2020-01-26,1,2020,33,0,8,2,1,0,0,0,0,4443,1203,1,0,1,2,3,4.33333333333333,1066,12,2,3,1
70354557,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,235000,4,2019-12-12,12,2019,33,0,4,1,0,0,0,0,0,5227,2088,1,0,1,2,2.96666666666667,4.33333333333333,1066,12,3,4,2
60134556,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2002,229000,3,2018-07-20,7,2018,31,0,2,1,0,0,0,0,0,6621,1982,1,0,1,2,2.53333333333333,5,1049,11,2,4,1
241932055,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2016,289900,1,2018-05-16,5,2018,40,0,4,1,0,0,0,0,0,7405,1925,1,0,1,2,2.2,5,1049,11,2,3,1
145653553,"austin",78754,1.98,0,1,1,0,1,0,1,"1",0,2015,359900,1,2019-08-30,8,2019,40,0,5,1,1,2,0,1,0,7492,2941,1,0,1,2,2.23333333333333,5,1049,11,4,4,2
144276051,"austin",78754,1.98,0,1,1,0,0,0,0,"1",0,2013,248900,1,2018-04-26,4,2018,35,0,0,1,0,0,0,0,0,6011,2638,1,0,1,2,2.2,5,1049,11,3,4,1
119631551,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2013,269000,1,2018-05-02,5,2018,32,0,4,2,0,0,0,0,1,8394,2591,1,0,1,2,2.13333333333333,5,1049,11,3,4,2
64771547,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2004,189000,1,2018-03-09,3,2018,16,0,6,2,0,0,0,0,1,7405,1338,1,0,1,2,2.13333333333333,5,1049,11,2,3,1
2086122546,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2018,234900,2,2019-02-20,2,2019,11,0,3,1,0,0,0,0,0,5998,1420,1,0,1,2,2.96666666666667,5,1049,11,2,3,1
70354544,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,218900,2,2019-10-07,10,2019,33,0,3,1,2,0,0,0,0,5662,1856,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,3,3,2
80094543,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,208000,1,2018-05-09,5,2018,17,0,4,1,0,0,0,0,0,5140,1203,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,2,3,1
60134543,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2002,249900,2,2018-08-04,8,2018,25,0,6,2,0,0,0,0,0,6621,2277,1,0,1,2,2.46666666666667,5,1049,11,3,4,2
241932042,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2016,363000,1,2020-07-21,7,2020,26,0,3,2,3,1,0,0,0,7492,2190,0,0,0,0,1.83829565864985,5.77869409033186,1237,15,2,3,1
60134537,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2002,250000,3,2019-12-12,12,2019,20,0,4,1,0,0,0,0,0,6600,2086,1,0,1,2,2.46666666666667,5,1049,11,3,3,2
80093536,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2007,229900,2,2020-04-06,4,2020,30,0,5,2,1,1,0,0,0,6969,1856,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,3,3,2
70354536,"austin",78754,1.98,2,1,1,1,1,0,1,"1",2,2006,2e+05,1,2019-11-15,11,2019,44,0,4,2,1,0,0,0,0,5357,1215,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,2,3,1
70354533,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2006,233300,1,2019-02-10,2,2019,33,0,2,1,0,0,0,0,0,5140,2160,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,3,3,2
60134529,"austin",78754,1.98,0,1,1,0,1,0,1,"1",0,2002,249900,1,2018-05-16,5,2018,19,0,5,1,0,0,0,0,0,7797,2684,1,0,1,2,2.53333333333333,5,1049,11,2,4,2
83815028,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2009,265000,1,2020-08-20,8,2020,27,0,3,2,0,1,0,0,0,6838,1704,1,0,1,2,2.36666666666667,5,1049,11,2,3,1
60134523,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2002,254900,3,2018-08-08,8,2018,27,0,1,2,0,0,0,0,0,6011,2277,1,0,1,2,2.46666666666667,5,1049,11,3,4,2
80098520,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,224900,2,2019-04-11,4,2019,1,0,3,1,0,0,0,0,0,4400,1810,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,3,3,2
70354510,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2005,209950,2,2018-06-16,6,2018,25,0,0,1,0,0,0,0,0,6882,1429,1,0,1,2,3.03333333333333,4.33333333333333,1066,12,2,3,1
70354506,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2007,205000,1,2018-10-23,10,2018,24,0,6,1,0,0,0,0,0,5401,1203,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,2,3,1
60134504,"austin",78754,1.98,0,1,1,0,1,0,0,"1",0,2001,244900,5,2019-01-08,1,2019,34,0,4,1,0,0,0,0,0,5749,2810,1,0,1,2,2.56666666666667,5,1049,11,3,4,2
80106502,"austin",78754,1.98,1,1,1,1,1,0,0,"1",1,2007,240000,2,2020-07-01,7,2020,45,0,5,2,1,0,0,1,0,5052,1102,1,0,1,2,3.06666666666667,4.33333333333333,1066,12,2,3,1
59792502,"austin",78754,1.98,2,1,1,1,1,0,0,"1",2,2002,274900,3,2019-05-08,5,2019,40,0,4,2,0,1,0,2,0,6621,2986,1,0,1,2,2.53333333333333,5,1049,11,3,4,2
29399477,"austin",78751,1.98,2,0,1,1,1,0,0,"1",2,1946,390000,2,2019-11-06,11,2019,27,0,6,3,0,0,0,0,0,7738,1118,1,0,1,1,1.5,7.33333333333333,1142,15,1,2,1
29399476,"austin",78751,1.98,2,0,1,1,1,0,0,"1",2,1948,463000,1,2020-11-02,11,2020,40,0,4,2,1,0,0,0,0,6446,1082,1,0,1,1,1.5,7.33333333333333,1142,15,1,2,1
121655973,"austin",78751,1.98,1,1,1,1,1,0,0,"4",1,2014,590000,5,2020-08-01,8,2020,30,0,2,2,0,0,0,0,0,4791,1781,1,0,1,1,1.2,6.33333333333333,1087,16,3,3,2
83125473,"austin",78723,1.98,0,1,1,0,1,0,0,"1",0,2008,695000,2,2019-11-01,11,2019,27,0,3,1,2,1,0,1,0,2744,2012,1,0,1,1,1.8,6.66666666666667,1156,15,3,3,2
29401973,"austin",78723,1.98,0,0,0,0,1,0,0,"1",0,1955,4e+05,1,2019-04-24,4,2019,1,0,0,1,0,0,0,0,0,6969,1080,1,0,1,1,1.63333333333333,5,966,15,2,3,1
29399471,"austin",78751,1.98,2,0,1,1,1,0,0,"1",2,1940,490000,3,2020-06-30,6,2020,26,0,3,2,2,0,0,2,0,6438,1096,1,0,1,1,1.43333333333333,7.33333333333333,1142,15,1,2,1
29406469,"austin",78751,1.98,0,0,1,0,1,0,0,"1",0,1940,598400,1,2019-05-02,5,2019,38,0,3,0,0,0,0,0,0,6229,1642,1,0,1,1,1.06666666666667,6.33333333333333,1087,16,2,3,1
